endTime,artistName,trackName,msPlayed
2020-08-05 23:02,The Rolling Stones,Harlem Shuffle - Remastered 2009,2332
2020-08-05 23:04,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",21302
2020-08-05 23:04,Led Zeppelin,Misty Mountain Hop - Remaster,822
2020-08-05 23:04,Scorpions,Still Loving You,110731
2020-08-05 23:04,AC/DC,Sin City,906
2020-08-05 23:04,AC/DC,Emission Control,905
2020-08-05 23:04,Aerosmith,What Could Have Been Love,851
2020-08-05 23:04,Queen,Another One Bites The Dust - Remastered 2011,971
2020-08-05 23:04,Led Zeppelin,Heartbreaker - Remaster,2011
2020-08-05 23:04,The Beatles,Let It Be - Remastered 2009,861
2020-08-05 23:04,The Beatles,I Feel Fine - Remastered 2015,951
2020-08-05 23:05,The Beatles,You're Going To Lose That Girl - Remastered 2009,1247
2020-08-05 23:05,Eric Clapton,Wonderful Tonight,977
2020-08-05 23:05,The Rolling Stones,Miss You - Remastered,883
2020-08-05 23:05,Led Zeppelin,The Song Remains the Same - Remaster,1713
2020-08-05 23:05,Led Zeppelin,The Song Remains the Same - Remaster,891
2020-08-05 23:05,The Beatles,Come Together - Remastered 2009,1182
2020-08-05 23:05,The Rolling Stones,Doom And Gloom,867
2020-08-05 23:05,The Rolling Stones,Doom And Gloom,10445
2020-08-05 23:05,Aerosmith,Jesus Is On The Main Line,1226
2020-08-05 23:05,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,1015
2020-08-05 23:05,The Rolling Stones,Rocks Off,1163
2020-08-05 23:05,Led Zeppelin,Since I've Been Loving You - Remaster,954
2020-08-05 23:05,AC/DC,Jailbreak,25568
2020-08-05 23:05,The Who,Won't Get Fooled Again - Original Album Version,1312
2020-08-05 23:07,Bon Jovi,Livin' On A Prayer,1118
2020-08-05 23:07,Aerosmith,Dude (Looks Like A Lady),86612
2020-08-05 23:07,Led Zeppelin,Immigrant Song - Remaster,1904
2020-08-05 23:07,Queen,Somebody To Love - Remastered 2011,23062
2020-08-05 23:09,Bon Jovi,Livin' On A Prayer,5884
2020-08-05 23:09,The Beatles,Something - Remastered 2009,1986
2020-08-05 23:09,Led Zeppelin,Immigrant Song - Remaster,87470
2020-08-05 23:09,AC/DC,Gone Shootin',1830
2020-08-05 23:09,Ozzy Osbourne,Straight to Hell,1096
2020-08-05 23:09,Black Sabbath,N.I.B.,701
2020-08-05 23:09,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",1262
2020-08-05 23:09,AC/DC,What's Next to the Moon,1361
2020-08-05 23:16,Black Sabbath,Heaven and Hell - 2009 Remaster,417840
2020-08-05 23:16,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",7540
2020-08-06 10:37,Cut Copy,Standing In The Middle Of The Field,9856
2020-08-06 10:37,Não Ouvo Podcasts,Inferno Astral #059 -  Cuidado com o que você sonha,766684
2020-08-06 10:41,CPM 22,Perdas - Live,201813
2020-08-06 10:44,Johnny Cash,Hurt,216504
2020-08-06 10:47,The Beatles,Help! - Remastered 2009,139560
2020-08-06 10:49,James Brown,I Got You (I Feel Good) - 1966 Version,114826
2020-08-06 10:52,Queen,We Are The Champions - Remastered 2011,179200
2020-08-06 10:52,CPM 22,Regina Let's Go! - Ao Vivo,29953
2020-08-06 10:54,The Beatles,Yesterday - Remastered 2009,125666
2020-08-06 10:57,Pearl Jam,Soldier of Love,174173
2020-08-06 11:01,CPM 22,Atordoado - Ao Vivo,9697
2020-08-06 11:01,Fabio Brazza,Sigla-me os Bons,10921
2020-08-06 11:01,The Beatles,When I'm Sixty Four - Remastered 2009,1878
2020-08-06 11:01,AC/DC,High Voltage,2355
2020-08-06 11:01,CPM 22,Não Sei Viver Sem Ter Você - Ao Vivo,1960
2020-08-06 11:01,Steppenwolf,Born To Be Wild,210373
2020-08-06 11:01,The Beatles,Day Tripper - Remastered 2015,2362
2020-08-06 11:04,Tom Grennan,Found What I've Been Looking For,193680
2020-08-06 11:10,Queen,Bohemian Rhapsody - Remastered 2011,354320
2020-08-06 11:11,AC/DC,Evil Walks,2445
2020-08-06 11:11,CPM 22,Ontem - Ao Vivo,4360
2020-08-06 11:11,Fabio Brazza,Big Bang,1997
2020-08-06 11:11,CPM 22,Tarde De Outubro - Ao Vivo,7185
2020-08-06 11:11,The Beatles,Back In The U.S.S.R. - 2018 Mix,4400
2020-08-06 11:13,The Beatles,Don't Bother Me - Remastered 2009,148253
2020-08-06 11:17,Afrojack,No Beef (feat. Miss Palmer) - Radio Edit,208124
2020-08-06 11:21,AC/DC,Are You Ready,250333
2020-08-06 11:21,CPM 22,Dias Atrás - Ao Vivo,9757
2020-08-06 11:25,The Beatles,Come Together - Remastered 2009,259946
2020-08-06 11:30,Só Pra Contrariar,Domingo - Ao Vivo,1812
2020-08-06 11:30,Os Travessos,Maravilha Te Amar,4111
2020-08-06 11:30,Aerosmith,Dude (Looks Like A Lady),265773
2020-08-06 11:30,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",2301
2020-08-06 11:30,Só Pra Contrariar,Sai da Minha Aba (Bicão),5626
2020-08-06 11:30,The Beatles,I Saw Her Standing There - Remastered 2009,3396
2020-08-06 11:30,Fabio Brazza,Estamos Vivos,2797
2020-08-06 11:33,The Beatles,A Hard Day's Night - Remastered 2009,154200
2020-08-06 11:39,Black Sabbath,Sabbath Bloody Sabbath,347626
2020-08-06 11:43,AC/DC,Boogie Man,246973
2020-08-06 11:43,CPM 22,Peter / 60 Segundos / Garota Da TV - Ao Vivo,6096
2020-08-06 11:45,The Beatles,And I Love Her - Remastered 2009,149693
2020-08-06 11:50,The Beatles,You're Going To Lose That Girl - Remastered 2009,5561
2020-08-06 11:50,AC/DC,Cover You in Oil,2880
2020-08-06 11:50,The Rolling Stones,Start Me Up - Remastered 2009,2358
2020-08-06 11:50,Aerosmith,Luv Lies,266693
2020-08-06 11:50,Sak Noel,Loca People - Radio Edit,17063
2020-08-06 11:50,CPM 22,Anteontem - Ao Vivo,5472
2020-08-06 11:51,Fabio Brazza,Solstício,1597
2020-08-06 11:53,The Beatles,The Night Before - Remastered 2009,154933
2020-08-06 11:57,Black Sabbath,Children of the Grave,208468
2020-08-06 12:00,Led Zeppelin,Immigrant Song - Remaster,1070
2020-08-06 12:00,AC/DC,Fire Your Guns,1474
2020-08-06 12:00,Black Sabbath,Children of the Grave,901
2020-08-06 12:00,Só Pra Contrariar,Que Se Chama Amor,11133
2020-08-06 12:00,The Beatles,Roll Over Beethoven - Remastered 2009,1535
2020-08-06 12:04,Maroon 5,Sunday Morning,239768
2020-08-06 22:39,Maroon 5,Sunday Morning,5131
2020-08-06 22:40,Maroon 5,Sunday Morning,16531
2020-08-06 22:44,Maroon 5,Sunday Morning,244879
2020-08-06 23:00,Stock Pickers,"#62 Os gestores ""correram para o shopping"" em plena pandemia",939143
2020-08-07 11:07,Pro Football | NFL,"Ep 219, Prévias 2020: AFC East",2447733
2020-08-07 11:07,Bolívia Talk Show,"#73. Mauro Naves: ""Acho que na TV tem mais traíra do que no futebol"" - Bolívia Talk Show",4049
2020-08-07 11:23,The Beatles,Ticket To Ride - Remastered 2009,16803
2020-08-07 11:23,Led Zeppelin,Going to California - Remaster,212160
2020-08-07 11:27,Black Sabbath,End Of The Beginning,229930
2020-08-07 11:38,Black Sabbath,End Of The Beginning,256297
2020-08-07 11:42,AC/DC,Fly on the Wall,13068
2020-08-07 11:42,The Who,Behind Blue Eyes,221426
2020-08-07 11:47,America,A Horse with No Name,252239
2020-08-07 11:49,The Beatles,With A Little Help From My Friends - Remastered 2009,164106
2020-08-07 11:55,AC/DC,The Jack,352040
2020-08-07 12:00,AC/DC,Stick Around,278706
2020-08-07 12:05,The Rolling Stones,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,307440
2020-08-07 12:10,The Rolling Stones,Streets Of Love - Remastered 2009,309306
2020-08-07 12:15,James Brown,"Get Up I Feel Like Being Like A Sex Machine, Pts. 1 & 2",318800
2020-08-07 12:19,AC/DC,Dog Eat Dog,214853
2020-08-07 12:23,Ron Gallo,"Young Lady, You're Scaring Me",220538
2020-08-07 12:24,The Beatles,A Hard Day's Night - Remastered 2009,11288
2020-08-07 12:24,The Beatles,For No One - Remastered 2009,60334
2020-08-07 12:24,AC/DC,If You Want Blood (You've Got It),3141
2020-08-07 12:26,Creedence Clearwater Revival,Have You Ever Seen The Rain,5151
2020-08-07 12:26,Aerosmith,Walk This Way,1702
2020-08-07 12:26,AC/DC,Let's Get It Up,1476
2020-08-07 12:26,The Beatles,All I've Got To Do - Remastered 2009,122573
2020-08-07 12:29,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,180008
2020-08-07 12:36,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,383500
2020-08-07 12:36,Queen,Bohemian Rhapsody - Remastered 2011,1086
2020-08-07 12:39,AC/DC,Shot Down in Flames,123592
2020-08-07 12:40,Foghat,Slow Ride,2260
2020-08-07 12:40,AC/DC,Black Ice,7193
2020-08-07 12:40,The Beatles,And I Love Her - Remastered 2009,78763
2020-08-07 12:40,John Lennon,Imagine - Remastered 2010,2397
2020-08-07 12:40,John Lennon,Stand By Me - Remastered 2010,12633
2020-08-07 12:40,AC/DC,Touch Too Much,9293
2020-08-07 12:40,AC/DC,Flick of the Switch,3280
2020-08-07 12:41,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",11705
2020-08-07 12:41,AC/DC,Rock N Roll Dream,8276
2020-08-07 12:41,The Beatles,You Won't See Me - Remastered 2009,2016
2020-08-07 12:41,Queen,I Want To Break Free - Single Remix,2878
2020-08-07 12:41,The Beatles,Roll Over Beethoven - Remastered 2009,7242
2020-08-07 12:41,Queen,Don't Stop Me Now - Remastered 2011,6198
2020-08-07 12:41,Lynyrd Skynyrd,Sweet Home Alabama,2951
2020-08-07 12:42,The Beatles,Baby It's You - Remastered 2009,10201
2020-08-07 12:42,The Rolling Stones,"Paint It, Black",28860
2020-08-07 12:42,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,4338
2020-08-07 12:42,AC/DC,T.N.T.,5485
2020-08-07 12:42,The Rolling Stones,Rain Fall Down - Remastered 2009,9804
2020-08-07 12:42,Queen,Love Of My Life - Remastered 2011,3482
2020-08-07 12:42,James Brown & The Famous Flames,I Got You (I Feel Good),3926
2020-08-07 12:42,AC/DC,That's the Way I Wanna Rock 'N' Roll,3142
2020-08-07 12:42,The Beatles,Things We Said Today - Remastered 2009,2240
2020-08-07 12:42,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1464
2020-08-07 12:43,Eric Clapton,Cocaine,1480
2020-08-07 12:43,Led Zeppelin,Over the Hills and Far Away - Remaster,2105
2020-08-07 12:43,AC/DC,Hell Ain't a Bad Place to Be,2272
2020-08-07 12:43,The Rolling Stones,Start Me Up - Remastered 2009,1740
2020-08-07 12:43,Scorpions,Wind Of Change,3951
2020-08-07 12:43,Black Sabbath,Sweet Leaf,3514
2020-08-07 12:43,The Beatles,I Should Have Known Better - Remastered 2009,1707
2020-08-07 12:43,The Beatles,When I'm Sixty Four - Remastered 2009,3442
2020-08-07 12:43,Led Zeppelin,Since I've Been Loving You - Remaster,2865
2020-08-07 12:43,AC/DC,Back In Black,2284
2020-08-07 12:43,Ozzy Osbourne,Ordinary Man (feat. Elton John),2060
2020-08-07 12:43,Pearl Jam,Last Kiss,2600
2020-08-07 12:43,Aerosmith,Legendary Child,3807
2020-08-07 12:43,AC/DC,Hard as a Rock,2882
2020-08-07 12:43,The Beatles,The Night Before - Remastered 2009,2751
2020-08-07 12:43,James Brown,The Payback,8550
2020-08-07 12:43,AC/DC,Borrowed Time,9157
2020-08-07 12:44,Aerosmith,Something,2763
2020-08-07 12:44,James Brown,Papa's Got A Brand New Bag - Pt. 1,7120
2020-08-07 12:44,The Beatles,Don't Let Me Down - Remastered 2009,5800
2020-08-07 12:44,AC/DC,Who Made Who,2146
2020-08-07 12:44,Aerosmith,Oh Yeah,1844
2020-08-07 12:44,The Beatles,All You Need Is Love - Remastered 2009,760
2020-08-07 12:44,Led Zeppelin,When the Levee Breaks - Remaster,2627
2020-08-07 12:44,The Beatles,Drive My Car - Remastered 2009,6587
2020-08-07 12:44,Queen,Under Pressure - Remastered 2011,2468
2020-08-07 12:44,AC/DC,Shoot to Thrill,3076
2020-08-07 12:44,Led Zeppelin,Good Times Bad Times - 1993 Remaster,2572
2020-08-07 12:44,Led Zeppelin,D'yer Mak'er - Remaster,1314
2020-08-07 12:44,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",8506
2020-08-07 12:44,The Beatles,Do You Want To Know A Secret - Remastered 2009,3310
2020-08-07 12:45,Queen,We Will Rock You - Remastered 2011,2631
2020-08-07 12:48,AC/DC,Highway to Hell,208400
2020-08-07 12:50,AC/DC,Mistress for Christmas,97082
2020-08-07 12:50,The Kinks,All Day and All of the Night,1784
2020-08-07 12:50,Black Sabbath,War Pigs,8268
2020-08-07 12:50,The Beatles,Here Comes The Sun - Remastered 2009,3191
2020-08-07 12:50,AC/DC,Thunderstruck,2476
2020-08-07 12:50,The Beatles,You Really Got A Hold On Me - Remastered 2009,1912
2020-08-07 12:50,Black Sabbath,Iron Man,6068
2020-08-07 12:54,AC/DC,Big Balls,14838
2020-08-07 12:54,AC/DC,Moneytalks,1953
2020-08-07 12:54,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222813
2020-08-07 12:54,AC/DC,Rock 'N' Roll Damnation,2426
2020-08-07 12:54,AC/DC,Hail Caesar,4603
2020-08-07 12:57,The Rolling Stones,Hate To See You Go,3883
2020-08-07 12:57,Led Zeppelin,Misty Mountain Hop - Remaster,1748
2020-08-07 12:57,Chuck Berry,Johnny B. Goode,161560
2020-08-07 12:57,The Rolling Stones,Harlem Shuffle - Remastered 2009,2236
2020-08-07 13:00,The Beatles,Michelle - Remastered 2009,162373
2020-08-07 13:11,Black Sabbath,Paranoid,84486
2020-08-07 23:07,NerdCast,NerdCast 737 - The Last of Us 2 – Desconfortável obra-prima,2731134
2020-08-07 23:40,NerdCast,NerdTech 54 - A planilha é sua amiga,1954380
2020-08-07 23:40,NerdCast,NerdCast 737 - The Last of Us 2 – Desconfortável obra-prima,528
2020-08-08 00:10,NerdCast,NerdCast 737 - The Last of Us 2 – Desconfortável obra-prima,1796430
2020-08-08 10:52,Queen,Bohemian Rhapsody - Remastered 2011,48293
2020-08-08 10:56,Queen,Bohemian Rhapsody - Remastered 2011,10817
2020-08-08 10:57,The Rolling Stones,"Paint It, Black",8
2020-08-08 10:57,The Rolling Stones,Rain Fall Down - Remastered 2009,3041
2020-08-08 10:57,The Rolling Stones,Rock And A Hard Place,7082
2020-08-08 10:57,AC/DC,If You Want Blood (You've Got It),7082
2020-08-08 10:57,Queen,Bohemian Rhapsody - Remastered 2011,16375
2020-08-08 11:01,Aerosmith,You Gotta Move,0
2020-08-08 11:01,Led Zeppelin,Since I've Been Loving You - Remaster,214482
2020-08-08 11:01,Aerosmith,What Could Have Been Love,0
2020-08-08 11:01,Eric Clapton,"Don't Cry Sister (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",0
2020-08-08 11:01,Lynyrd Skynyrd,Sweet Home Alabama,0
2020-08-08 11:07,Led Zeppelin,Over the Hills and Far Away - Remaster,487
2020-08-08 11:07,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,349901
2020-08-08 11:07,AC/DC,Big Balls,0
2020-08-08 11:07,AC/DC,Stiff Upper Lip,0
2020-08-08 11:07,James Brown,Papa's Got A Brand New Bag - Pt. 1,0
2020-08-08 11:07,Aerosmith,Road Runner,0
2020-08-08 11:07,Aerosmith,Road Runner,487
2020-08-08 11:07,Aerosmith,Dream On,6
2020-08-08 11:07,AC/DC,Gone Shootin',0
2020-08-08 11:07,The Beatles,Drive My Car - Remastered 2009,0
2020-08-08 11:07,AC/DC,Shoot to Thrill,2205
2020-08-08 11:07,Steppenwolf,Born To Be Wild,0
2020-08-08 11:07,The Beatles,I Feel Fine - Remastered 2015,0
2020-08-08 11:08,Ozzy Osbourne,All My Life,2554
2020-08-08 11:08,The Beatles,I Am The Walrus - Remastered 2009,0
2020-08-08 11:08,The Rolling Stones,Hate To See You Go,0
2020-08-08 11:08,The Beatles,Michelle - Remastered 2009,0
2020-08-08 11:08,Aerosmith,Pink,0
2020-08-08 11:08,AC/DC,Sin City,0
2020-08-08 11:08,AC/DC,T.N.T.,464
2020-08-08 11:08,Queen,We Will Rock You - Remastered 2011,0
2020-08-08 11:08,Pearl Jam,Last Kiss,464
2020-08-08 11:08,The Beatles,Roll Over Beethoven - Remastered 2009,0
2020-08-08 11:12,Led Zeppelin,Going to California - Remaster,23962
2020-08-08 11:12,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",236704
2020-08-08 11:12,Led Zeppelin,Rock and Roll - Remaster,0
2020-08-08 11:12,The Who,Behind Blue Eyes,0
2020-08-08 11:12,AC/DC,Let's Get It Up,0
2020-08-08 11:12,Chuck Berry,Johnny B. Goode,23962
2020-08-08 11:12,Queen,Love Of My Life - Remastered 2011,0
2020-08-08 11:16,Eric Clapton,Cocaine,217733
2020-08-08 11:16,The Beatles,Something - Remastered 2009,0
2020-08-08 11:16,Led Zeppelin,Fool in the Rain - Remaster,0
2020-08-08 11:16,AC/DC,Inject the Venom,0
2020-08-08 11:16,AC/DC,Boogie Man,0
2020-08-08 11:16,AC/DC,Hard as a Rock,0
2020-08-08 11:16,Ron Gallo,"Young Lady, You're Scaring Me",6
2020-08-08 11:17,The Who,Who Are You,8680
2020-08-08 11:23,AC/DC,Boogie Man,0
2020-08-08 11:23,The Beatles,Drive My Car - Remastered 2009,0
2020-08-08 11:23,The Who,Who Are You,318469
2020-08-08 11:23,Led Zeppelin,Since I've Been Loving You - Remaster,0
2020-08-08 11:23,Creedence Clearwater Revival,Fortunate Son,0
2020-08-08 11:26,Led Zeppelin,Immigrant Song - Remaster,146123
2020-08-08 11:28,The Who,Baba O'Riley,147446
2020-08-08 11:28,Aerosmith,Oh Yeah,0
2020-08-08 11:28,The Beatles,Come Together - Remastered 2009,0
2020-08-08 11:28,The Beatles,All You Need Is Love - Remastered 2009,0
2020-08-08 11:28,The Beatles,Don't Bother Me - Remastered 2009,0
2020-08-08 11:33,Ozzy Osbourne,All My Life,0
2020-08-08 11:33,Aerosmith,Something,348
2020-08-08 11:33,James Brown,Papa's Got A Brand New Bag - Pt. 1,3
2020-08-08 11:33,The Beatles,I Am The Walrus - Remastered 2009,0
2020-08-08 11:33,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),0
2020-08-08 11:33,Black Sabbath,Paranoid,1323
2020-08-08 11:33,AC/DC,Fly on the Wall,0
2020-08-08 11:33,Queen,I Want To Break Free - Single Remix,0
2020-08-08 11:33,AC/DC,Touch Too Much,261897
2020-08-08 11:33,Led Zeppelin,Communication Breakdown - 1/4/71 Paris Theatre;Remaster,5
2020-08-08 11:33,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0
2020-08-08 11:33,Lynyrd Skynyrd,Sweet Home Alabama,3
2020-08-08 11:36,The Beatles,Baby It's You - Remastered 2009,0
2020-08-08 11:36,Aerosmith,Something,2229
2020-08-08 11:36,The Beatles,Something - Remastered 2009,2229
2020-08-08 11:36,Eric Clapton,Wonderful Tonight,0
2020-08-08 11:36,Black Sabbath,Paranoid,168367
2020-08-08 11:36,Black Sabbath,Sweet Leaf,0
2020-08-08 11:36,AC/DC,Gone Shootin',0
2020-08-08 11:36,The Rolling Stones,Rain Fall Down - Remastered 2009,0
2020-08-08 11:36,AC/DC,Hard as a Rock,0
2020-08-08 11:36,Black Sabbath,N.I.B.,3482
2020-08-08 11:36,Queen,Love Of My Life - Remastered 2011,0
2020-08-08 11:36,Steppenwolf,Born To Be Wild,0
2020-08-08 11:36,Queen,Don't Stop Me Now - Remastered 2011,0
2020-08-08 11:37,Aerosmith,Sweet Emotion,9450
2020-08-08 11:37,The Beatles,I'm Looking Through You - Remastered 2009,0
2020-08-08 11:37,Bon Jovi,Livin' On A Prayer,0
2020-08-08 11:37,America,A Horse with No Name,9450
2020-08-08 11:37,Queen,Under Pressure - Remastered 2011,0
2020-08-08 11:37,Aerosmith,Jesus Is On The Main Line,0
2020-08-08 11:37,Aerosmith,Sunny Side Of Love,0
2020-08-08 11:41,The Rolling Stones,(I Can't Get No) Satisfaction - Mono Version,222679
2020-08-08 11:44,AC/DC,Stiff Upper Lip,198228
2020-08-08 11:49,Led Zeppelin,Rock and Roll - Remaster,0
2020-08-08 11:49,AC/DC,Rock N Roll Dream,4643
2020-08-08 11:49,Aerosmith,Amazing,286627
2020-08-08 11:49,The Rolling Stones,Rock And A Hard Place,0
2020-08-08 11:53,Led Zeppelin,When the Levee Breaks - Remaster,255791
2020-08-08 11:57,Creedence Clearwater Revival,Have You Ever Seen The Rain,0
2020-08-08 11:57,Led Zeppelin,"Hey, Hey, What Can I Do - Remaster",232942
2020-08-08 11:57,The Beatles,All I've Got To Do - Remastered 2009,0
2020-08-08 12:04,Black Sabbath,Heaven and Hell - 2009 Remaster,417750
2020-08-08 12:05,Foghat,Slow Ride,0
2020-08-08 12:05,AC/DC,Rock the Blues Away,0
2020-08-08 12:05,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",16137
2020-08-08 12:05,Aerosmith,Dream On,8
2020-08-08 12:05,AC/DC,Thunderstruck,16137
2020-08-08 12:05,Aerosmith,What Could Have Been Love,0
2020-08-08 12:05,AC/DC,T.N.T.,0
2020-08-08 12:05,Black Sabbath,Iron Man,0
2020-08-08 12:05,The Beatles,Let It Be - Remastered 2009,0
2020-08-08 12:05,The Beatles,Do You Want To Know A Secret - Remastered 2009,0
2020-08-08 12:05,AC/DC,Borrowed Time,0
2020-08-08 12:08,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166208
2020-08-08 12:10,The Beatles,Yesterday - Remastered 2009,125573
2020-08-08 12:16,Queen,Bohemian Rhapsody - Remastered 2011,354197
2020-08-08 12:19,AC/DC,Guns for Hire,204637
2020-08-08 12:22,The Rolling Stones,Don't Stop,0
2020-08-08 12:22,The Rolling Stones,Out Of Control,0
2020-08-08 12:22,Eric Clapton,"Nobody Knows You When You're Down and Out - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0
2020-08-08 12:22,The Beatles,Back In The U.S.S.R. - 2018 Mix,152044
2020-08-09 11:48,Bill Conti,"Gonna Fly Now - Theme From ""Rocky""",847
2020-08-09 11:48,The Beatles,Twist And Shout - Remastered 2009,865
2020-08-09 11:48,The Beatles,I'm Happy Just To Dance With You - Remastered 2009,1205
2020-08-09 11:48,The Beatles,Help! - Remastered 2009,957
2020-08-09 11:48,AC/DC,High Voltage,1411
2020-08-09 11:48,Aerosmith,Cryin',1108
2020-08-09 11:48,Ben E. King,Stand by Me,2258
2020-08-09 11:51,AC/DC,Dirty Deeds Done Dirt Cheap,357
2020-08-09 11:51,Led Zeppelin,Whole Lotta Love - Remaster,0
2020-08-09 11:51,Black Sabbath,Loner,261
2020-08-09 11:51,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",436
2020-08-09 11:51,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",818
2020-08-09 11:51,AC/DC,Big Gun,0
2020-08-09 11:51,AC/DC,You Shook Me All Night Long,46
2020-08-09 11:51,AC/DC,You Shook Me All Night Long,327
2020-08-09 11:51,AC/DC,Have a Drink on Me,383
2020-08-09 11:51,AC/DC,Girls Got Rhythm,0
2020-08-09 11:51,The Rolling Stones,Stray Cat Blues - 50th Anniversary Edition,0
2020-08-09 11:51,Led Zeppelin,Stairway to Heaven - Remaster,276
2020-08-09 11:51,Led Zeppelin,Black Dog - Remaster,793
2020-08-09 11:51,Led Zeppelin,Black Dog - Remaster,510
2020-08-09 11:51,The Rolling Stones,Sympathy For The Devil - 50th Anniversary Edition,276
2020-08-09 11:51,The Rolling Stones,You Can't Always Get What You Want,0
2020-08-09 11:51,AC/DC,Shake a Leg,0
2020-08-09 11:51,The Beatles,I Want To Hold Your Hand - Remastered 2009,0
2020-08-09 11:51,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,732
2020-08-09 11:51,Led Zeppelin,When the Levee Breaks - Remaster,200608
2020-08-09 11:51,The Beatles,Day Tripper - Remastered 2015,77
2020-08-09 11:59,Led Zeppelin,Stairway to Heaven - Remaster,485013
2020-08-09 12:04,George Harrison,"While My Guitar Gently Weeps - Live From Madison Square Garden, New York, U.S.A, 1971 / 2009 Mix",286733
2020-08-09 12:08,AC/DC,You Shook Me All Night Long,210173
2020-08-09 12:13,Led Zeppelin,Black Dog - Remaster,295506
2020-08-09 12:16,AC/DC,Shake a Leg,212941
2020-08-10 10:51,Primocast,PrimoCast 82 - Vale a pena investir no setor de frigoríficos? (Minerva Foods),1478897
2020-08-10 10:59,The Beatles,Hey Jude - Remastered 2015,425653
2020-08-10 11:00,James Brown,People Get Up And Drive Your Funky Soul - Remix,35309
2020-08-10 11:00,Black Sabbath,Peace Of Mind,2123
2020-08-10 11:00,Queen,Radio Ga Ga - Remastered 2011,1063
2020-08-10 11:00,The Beatles,I Saw Her Standing There - Remastered 2009,3470
2020-08-10 11:07,Scorpions,Still Loving You,403453
2020-08-10 11:14,Black Sabbath,Damaged Soul,471666
2020-08-10 11:19,AC/DC,Jailbreak,280960
2020-08-10 11:23,AC/DC,Emission Control,2253
2020-08-10 11:23,Queen,Another One Bites The Dust - Remastered 2011,1253
2020-08-10 11:23,Ozzy Osbourne,Straight to Hell,225027
2020-08-10 11:23,AC/DC,What's Next to the Moon,30871
2020-08-10 11:24,The Beatles,I Will - 2018 Mix,956
2020-08-10 11:24,AC/DC,Satellite Blues,4814
2020-08-10 11:24,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1078
2020-08-10 11:24,AC/DC,Fire Your Guns,405
2020-08-10 11:24,AC/DC,Cover You in Oil,11093
2020-08-10 11:24,Pearl Jam,Soldier of Love,120
2020-08-10 11:24,Pearl Jam,Soldier of Love,418
2020-08-10 11:24,Aerosmith,Luv Lies,2537
2020-08-10 11:24,The Rolling Stones,Doom And Gloom,1042
2020-08-10 11:24,Black Sabbath,Children of the Grave,0
2020-08-10 11:24,Black Sabbath,Children of the Grave,6646
2020-08-10 11:24,The Rolling Stones,Respectable - Remastered,4186
2020-08-10 11:24,The Beatles,All My Loving - Remastered 2009,3707
2020-08-10 11:24,AC/DC,Dog Eat Dog,4960
2020-08-10 11:24,The Who,Won't Get Fooled Again - Original Album Version,907
2020-08-10 11:30,The Beatles,Ticket To Ride - Remastered 2009,1628
2020-08-10 11:30,AC/DC,Fire Your Guns,901
2020-08-10 11:30,The Rolling Stones,Rocks Off,1063
2020-08-10 11:30,The Who,Won't Get Fooled Again - Original Album Version,372376
2020-08-10 11:31,Queen,We Are The Champions - Remastered 2011,652
2020-08-10 11:31,Led Zeppelin,The Song Remains the Same - Remaster,1801
2020-08-10 11:31,AC/DC,Flick of the Switch,1367
